ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,pmra,pmdec
58.18906123797251,25.279659903374622,7.224048040147685,0.01746269129216671,13.247913360595703,1.640162467956543,19.494968153501564,-45.0654688095901
57.1514685446018,25.261289868637768,7.418767708082097,0.18068352341651917,18.321290969848633,3.4136600494384766,19.443260865067547,-45.49184868196514
54.88473033037803,24.266864029139793,7.182498896457282,0.057205863296985626,16.123355865478516,2.9054126739501953,19.773563485274593,-45.54958301411696
55.545600126360874,24.085530949016196,7.476423218470284,0.04103122279047966,14.768775939941406,2.5070629119873047,21.50490821006327,-44.48195446349564
55.73575580016508,24.22917036681453,7.53592059810258,0.0887695848941803,17.09484100341797,3.1783933639526367,19.901504654785434,-46.99139134250538
56.109579035829455,24.58950062402356,7.465685925621427,0.019542068243026733,11.282753944396973,1.0796499252319336,19.65581279402085,-46.0475584579759
55.51592567605937,24.7125362590405,7.485806292535069,0.057111866772174835,13.592578887939453,1.8732795715332031,21.721589211020092,-45.29248536967149
56.667843836000486,25.73135614781764,7.286429472382369,0.04829553887248039,15.823180198669434,2.7353715896606445,20.282933618253516,-44.51992939679294
56.469562481133345,25.861531694231786,7.219855323807745,0.029352078214287758,14.520498275756836,2.306385040283203,20.432984796252477,-43.71042320473896
55.78162924002444,25.574598690436172,7.407633218727595,0.057617492973804474,16.09766387939453,2.8966007232666016,20.444284880819517,-45.94911671972156
55.47596879894866,25.729606115398568,7.416742738578558,0.045100294053554535,15.557904243469238,2.6319198608398438,21.901060782356616,-46.34521776764542
56.503952006798364,22.208012264640587,7.883120991931724,0.2010401040315628,18.363378524780273,3.6052703857421875,21.976459523078464,-50.43296974142709
57.210238158652054,22.741499471337367,6.987704998321721,0.3545764088630676,18.93928337097168,3.244779586791992,20.63035008723161,-40.82419998203805
55.2270611799686,22.9069549713295,7.198159429661968,0.08160863071680069,17.043380737304688,3.154542922973633,19.80067674453128,-44.30913428211956
56.557800866024586,22.70530804048819,7.446592878019465,0.07163345813751221,16.553510665893555,3.1778345108032227,19.323375340959032,-46.23261997050603
56.41633572294943,22.694265149860293,7.291631614082201,0.031539224088191986,7.800061225891113,0.2515840530395508,19.830372611939126,-44.158154915313965
57.38580185574098,23.41124239957272,7.488137995795465,0.06682857871055603,16.38286590576172,3.1140918731689453,20.361216760707396,-45.12416162836422
56.534933945361814,23.3473212122962,7.388568334356815,0.015051716938614845,13.217769622802734,1.6409626007080078,19.54291585018702,-45.246857647763434
57.06355849715922,23.434685520365303,7.353462097116693,0.07306820899248123,16.4185848236084,2.86551570892334,18.67680196333135,-45.76653225878188
57.254848933906466,23.637477098863307,7.406563177256344,0.1527634561061859,17.813745498657227,3.2330703735351562,19.64784256494785,-45.61113132238155
57.057450573687056,23.632990088333862,7.437404133116667,0.05842575058341026,15.923727035522461,2.7964420318603516,20.121801104173304,-45.97765650888577
57.03323531524461,23.739708845865792,7.607866490051984,0.05374426767230034,15.997228622436523,2.787090301513672,19.479681726603236,-46.647898608854916
55.44449969060987,23.02199835550043,7.382324950580081,0.09438099712133408,17.290809631347656,3.2460575103759766,21.821171152495207,-45.57155864966063
55.93744520454143,23.055694268704652,7.183729162793427,0.03742869198322296,15.53834056854248,2.687234878540039,20.21799379712614,-44.39095671123844
56.04683380132059,23.379119346046334,7.58020870179761,0.01984645240008831,11.193928718566895,1.033463478088379,22.039851021011096,-46.63903879701039
55.651179029374646,23.36783880666926,7.456015960593475,0.07108709216117859,16.140701293945312,2.8447046279907227,19.555682528777616,-43.92896916132491
55.536924227074216,23.587895919357532,7.259168619515059,0.029539676383137703,14.803357124328613,2.349575996398926,19.04030741626996,-44.249658033810164
55.41503159545681,23.762883513854284,7.582046291334272,0.021357648074626923,13.867477416992188,1.8860197067260742,22.103628080665608,-46.89623639600777
55.609551265925255,23.86060771230318,7.238355792828112,0.108210988342762,17.64181137084961,3.302196502685547,21.479147948029535,-44.34702859826589
56.24788981635665,23.354879829583545,8.093948459864036,0.12305105477571487,17.538728713989258,3.3679141998291016,22.547410052943484,-51.039598451214836
56.24181931752337,23.408471301585465,7.4255680209980675,0.0626956894993782,16.323060989379883,2.95108699798584,18.802964800017666,-44.67446134102455
55.83802446730886,24.18570143772121,7.5405934166305375,0.09784695506095886,17.445003509521484,3.1228599548339844,19.330017856024007,-45.375585014003214
56.11465917614148,24.237911081509317,8.021474196031225,0.10127079486846924,16.79958724975586,3.1408843994140625,22.494818782197953,-49.180230958874226
58.26896651993362,22.801152586524747,7.293432572419531,0.014908569864928722,13.100869178771973,1.5994911193847656,19.036700125001953,-45.56094834136595
57.679511495208054,23.332013611472313,7.273865469453809,0.17499054968357086,18.279741287231445,3.379840850830078,19.147023737008404,-45.51685953734932
58.61721631631697,23.943195602541135,7.347398824127069,0.1731659471988678,18.008188247680664,3.4443206787109375,19.161216207733634,-45.28122285091688
57.79958344537178,23.74521180500478,7.360262849437637,0.12483405321836472,17.512773513793945,3.1788692474365234,18.659365680315418,-45.624193765025254
57.459924115814104,23.705388529695107,7.208992297855638,0.020567655563354492,11.35299015045166,1.0198593139648438,19.586708265427433,-44.02362241603657
57.552561036719965,23.8134127071611,7.440036984242798,0.13064223527908325,17.77064323425293,3.4066734313964844,19.48863478188771,-46.437842518425406
57.35031052451207,23.83904217176717,7.299907366106098,0.15847013890743256,11.114522933959961,0.9814729690551758,18.987960750078393,-46.81658330836266
57.644175638875446,24.507572021342792,7.217253321624427,0.01790018565952778,12.286876678466797,1.270772933959961,19.843612051501747,-45.04069139111231
