time_bkjd,mag,mag_err
224.01739893901686,0.10289632113290242,1.4463517796344244e-05
224.0378325155034,0.1043842334657921,1.4473273652578139e-05
224.0582659915235,0.10583282931523996,1.4482244979934538e-05
224.07869966730505,0.10723058995673171,1.4491603562367275e-05
224.09913324262743,0.1086165679817981,1.4500395117239235e-05
224.11956671794178,0.10998565490303917,1.4509683747779007e-05
224.14000039279927,0.11133738863754941,1.4518077410746318e-05
224.16043386718957,0.11266052456660566,1.4526913019216725e-05
224.1808674413478,0.11392035216424552,1.4535397563894051e-05
224.20130101526593,0.11514723872619843,1.4543460374452564e-05
224.2217345889585,0.11631983320357264,1.4551054938566842e-05
224.24216816217813,0.11748979373962926,1.4558860261695572e-05
224.2626017351722,0.11866954563323458,1.456733813191029e-05
224.28303530770063,0.11960849474806923,1.4573017021266985e-05
224.30346887999622,0.12061213945429687,1.45798194433265e-05
224.3239024520517,0.12152663555033671,1.4585460926831181e-05
224.34433602388162,0.12240054818414361,1.4591397112681958e-05
224.3647695952386,0.12319263426564199,1.4596905086784408e-05
224.38520316637005,0.1238886168803395,1.4601258966959904e-05
224.40563663703506,0.12453783936814056,1.4605702489074967e-05
224.42607030746876,0.1251074204551615,1.460945742689779e-05
224.4465038776616,0.12552639955601969,1.4612347039269417e-05
224.4669373473953,0.12588222563758383,1.4614467432181428e-05
224.4873709168969,0.1261336607940519,1.4616309103195654e-05
224.50780458615918,0.12628769659696792,1.4617379712440944e-05
224.52823805519438,0.12639992612242978,1.461833704019989e-05
224.54867162376468,0.12631338473495418,1.4618379666085347e-05
224.5691052918628,0.12597619602343463,1.4615335617001814e-05
224.58953885996743,0.12558463954167137,1.4612856683275073e-05
224.60997232760565,0.12500863423931324,1.4608861085149612e-05
224.63040589477168,0.12430720595365886,1.460406744827734e-05
224.65083956194576,0.12340485687796361,1.4598188727013133e-05
224.67127302865265,0.12232064351505119,1.4591156849119977e-05
224.69170659488736,0.12107388488003279,1.458269825717985e-05
224.71214026089729,0.11963131268762969,1.457315163837071e-05
224.73257372667285,0.11803744455917009,1.4562419023468957e-05
224.75300729220908,0.11617261302556638,1.455026157897114e-05
224.77344095728768,0.1141233875422125,1.4536581326741583e-05
224.79387442213192,0.11182768226135034,1.4521567277126756e-05
224.81430798673682,0.10932602694316434,1.4505204029448302e-05
224.83474155088334,0.10660645177357195,1.4487230516361335e-05
224.8551752147905,0.10365142199327498,1.4468559887307763e-05
224.87560867823777,0.10049038827287775,1.4447668612967342e-05
224.89604224145296,0.09704936859633151,1.4425510523331502e-05
224.91647590443608,0.09343633780268892,1.4402176239869587e-05
224.93690936717758,0.08951839738582204,1.4376688957567067e-05
224.95734292946145,0.0854135232759963,1.434984487212813e-05
224.97777639151172,0.08102278064324661,1.4321375658904609e-05
224.9982100530906,0.0764002116285715,1.4291862043703474e-05
225.01864361444314,0.07158578458329223,1.4260891031049722e-05
225.03907717556285,0.06653008407352523,1.4228784716073512e-05
225.05951073620963,0.061294708261856456,1.4194858547647938e-05
225.0799442968637,0.05586595728795299,1.4160805716970964e-05
225.10037785681925,0.050218778194840635,1.4123979954649135e-05
225.12081131676678,0.04439891222304812,1.408729791063311e-05
225.14124497625744,0.03839351081888877,1.4048863300149083e-05
225.16167853528168,0.03221493703855946,1.4010104738227885e-05
225.18211199429788,0.025893691026396475,1.3969798271751682e-05
225.20254565285722,0.019448460521608386,1.3929455644159593e-05
225.22297921095014,0.012953684887455708,1.3888909904493202e-05
225.24341266903502,0.006342835753430824,1.384742798094962e-05
225.26384622666228,-0.0003133064716452289,1.380614572750936e-05
225.28427988382464,-0.007058468476622561,1.3764078712294262e-05
225.3047133409782,-0.01374370944064577,1.3723095380603386e-05
225.32514689767413,-0.020455923162798734,1.368220180075214e-05
225.34558055390517,-0.02712522289989708,1.364108789906226e-05
225.36601411012816,-0.033756576330345026,1.3601243100575451e-05
225.38644756565918,-0.040317652822373415,1.3561617849678388e-05
225.40688112119096,-0.04678470033718356,1.3522425793484035e-05
225.42731477625057,-0.053185149848740065,1.3484443598681659e-05
225.4477482310831,-0.059457778131041285,1.3447106147387755e-05
225.46818178568356,-0.06571637079931764,1.3409513175727297e-05
225.48861543981184,-0.07186699578994961,1.3373152171117328e-05
225.50904889371304,-0.07794020904060972,1.33376468520584e-05
225.52948244714935,-0.0838976880680277,1.3302844139914914e-05
225.54991600034555,-0.0898164725700041,1.326796378373783e-05
225.5703495533162,-0.09564853030071399,1.3233779123198626e-05
225.590783106054,-0.10136461888693506,1.3200694913593143e-05
225.61121665831888,-0.10695577852860444,1.3168213251733978e-05
225.63165021012537,-0.11244117352760652,1.3136203270793804e-05
225.65208376193186,-0.11782712838078449,1.3105448250366393e-05
225.67251731326542,-0.12311032312785442,1.3075049966137332e-05
225.69295086437342,-0.12824170593394327,1.3045254806780254e-05
225.71338441501575,-0.13325149087582222,1.301627597871221e-05
225.73381786541722,-0.13808285009009535,1.2988840089360344e-05
225.7542514155939,-0.1427916875684292,1.2962344410763007e-05
225.77468506530568,-0.14731149264859644,1.293615930058522e-05
225.79511851477582,-0.15159394673993634,1.2911575813609144e-05
225.81555206402118,-0.15571570155692926,1.2887887783678342e-05
225.83598571280163,-0.15962373884738507,1.2865724789221871e-05
225.85641916134045,-0.1633190742351999,1.284510010724435e-05
225.8768527096545,-0.16678372504340022,1.2825810954864017e-05
225.89728625750286,-0.17002743083834948,1.2807233648239565e-05
225.91771990511188,-0.17304348210296028,1.2790483167885592e-05
